id,state_name,year,YIELD,AWC,SOM,CEC,Latitude,Longitude,EVI_AVG,GCI_AVG,NDVI_AVG,NDWI_AVG,ppt (mm)_AVG,tmax (degrees C)_AVG,tmean (degrees C)_AVG,tmin (degrees C)_AVG,ssm_AVG,susm_AVG,HIST_AVG_YIELD
48469,TEXAS,2021,99.6,0.12,1.06,22.62,28.8,-96.98,0.32,3.5,0.48,0.28,124.48,26.86,21.6,16.38,9.33,40.2,104.3
48469,TEXAS,2022,74.3,0.12,1.06,22.62,28.8,-96.98,0.29,3.48,0.46,0.24,70.93,27.37,21.53,15.7,8.63,37.28,103.5
48481,TEXAS,2016,123.1,0.14,0.94,18.86,29.25,-96.23,0.3,5.29,0.51,0.15,102.81,27.89,22.22,16.53,16.73,131.87,123.1
48481,TEXAS,2017,120.0,0.14,0.94,18.86,29.25,-96.23,0.3,5.01,0.5,0.15,134.25,27.91,22.26,16.63,15.79,122.79,123.1
48481,TEXAS,2018,94.1,0.14,0.94,18.86,29.25,-96.23,0.29,4.58,0.48,0.16,90.83,26.53,21.16,15.78,17.88,141.1,121.6
48481,TEXAS,2019,120.1,0.14,0.94,18.86,29.25,-96.23,0.26,4.34,0.45,0.06,99.19,26.82,21.27,15.68,16.77,133.06,112.4
48481,TEXAS,2020,139.1,0.14,0.94,18.86,29.25,-96.23,0.29,4.7,0.48,0.11,109.54,27.5,21.82,16.13,12.41,100.06,114.3
48481,TEXAS,2021,138.1,0.14,0.94,18.86,29.25,-96.23,0.3,4.18,0.49,0.17,121.48,26.68,21.37,16.03,13.04,104.79,119.3
48481,TEXAS,2022,77.4,0.14,0.94,18.86,29.25,-96.23,0.26,3.73,0.44,0.03,78.11,27.34,21.32,15.29,12.03,79.51,122.4
48491,TEXAS,2016,65.7,0.14,1.31,31.06,30.66,-97.6,0.38,6.96,0.61,0.42,105.05,26.36,20.38,14.42,14.32,104.54,65.7
48491,TEXAS,2017,94.3,0.14,1.31,31.06,30.66,-97.6,0.36,5.72,0.56,0.34,74.26,26.92,20.62,14.33,11.81,86.62,65.7
48491,TEXAS,2018,63.5,0.14,1.31,31.06,30.66,-97.6,0.33,5.27,0.52,0.28,82.68,25.66,19.57,13.46,12.57,90.29,80.0
48491,TEXAS,2019,100.6,0.14,1.31,31.06,30.66,-97.6,0.34,5.34,0.54,0.32,58.4,25.71,19.54,13.37,12.0,90.0,74.5
48491,TEXAS,2020,87.7,0.14,1.31,31.06,30.66,-97.6,0.34,5.53,0.54,0.3,62.76,26.51,20.0,13.5,8.56,63.33,81.0
48491,TEXAS,2021,98.2,0.14,1.31,31.06,30.66,-97.6,0.35,5.26,0.55,0.32,85.01,25.8,19.57,13.34,8.17,56.47,82.4
48491,TEXAS,2022,52.2,0.14,1.31,31.06,30.66,-97.6,0.31,4.77,0.51,0.29,54.3,26.68,19.89,13.1,9.54,52.33,85.0
48493,TEXAS,2016,111.9,0.13,0.86,20.11,29.16,-98.13,0.35,5.61,0.53,0.3,110.85,28.01,21.57,15.12,12.1,57.01,111.9
48493,TEXAS,2017,116.4,0.13,0.86,20.11,29.16,-98.13,0.34,6.1,0.53,0.27,68.42,28.73,22.01,15.27,10.81,50.77,111.9
48493,TEXAS,2018,78.5,0.13,0.86,20.11,29.16,-98.13,0.3,5.22,0.48,0.19,76.56,27.39,21.03,14.69,12.08,56.71,114.2
48493,TEXAS,2019,125.6,0.13,0.86,20.11,29.16,-98.13,0.32,5.56,0.5,0.2,47.14,27.34,21.04,14.7,9.5,45.18,102.3
48493,TEXAS,2022,51.0,0.13,0.86,20.11,29.16,-98.13,0.28,4.46,0.44,0.15,35.56,27.62,21.28,14.91,9.51,43.33,108.1
51001,VIRGINIA,2016,158.4,0.09,2.96,9.28,37.74,-75.67,0.39,8.38,0.66,0.49,107.61,19.55,15.13,10.75,25.4,77.29,158.4
51001,VIRGINIA,2017,153.1,0.09,2.96,9.28,37.74,-75.67,0.4,9.76,0.65,0.48,97.08,19.78,15.37,10.93,25.4,77.29,158.4
51001,VIRGINIA,2018,156.9,0.09,2.96,9.28,37.74,-75.67,0.38,8.61,0.65,0.48,98.13,19.56,15.16,10.77,25.4,77.29,155.8
51001,VIRGINIA,2019,152.0,0.09,2.96,9.28,37.74,-75.67,0.38,8.58,0.63,0.45,95.1,20.33,15.58,10.83,25.4,77.29,156.1
51001,VIRGINIA,2020,125.3,0.09,2.96,9.28,37.74,-75.67,0.37,9.2,0.66,0.48,105.92,20.44,15.8,11.18,25.4,77.29,155.1
51001,VIRGINIA,2021,178.0,0.09,2.96,9.28,37.74,-75.67,0.39,8.28,0.64,0.48,86.73,20.13,15.43,10.75,25.4,77.29,149.1
51001,VIRGINIA,2022,161.8,0.09,2.96,9.28,37.74,-75.67,0.4,8.19,0.65,0.5,88.73,19.78,14.96,10.12,22.49,77.29,154.0
51003,VIRGINIA,2016,124.2,0.14,0.83,9.0,38.01,-78.61,0.4,15.92,0.68,0.44,94.16,19.62,14.2,8.76,13.12,49.88,124.2
51007,VIRGINIA,2016,128.9,0.14,0.64,8.4,37.33,-78.01,0.43,12.58,0.7,0.5,97.14,20.92,14.72,8.51,15.46,66.1,128.9
51007,VIRGINIA,2017,134.0,0.14,0.64,8.4,37.33,-78.01,0.45,15.55,0.72,0.53,82.37,21.23,14.98,8.72,16.07,69.64,128.9
51007,VIRGINIA,2018,148.3,0.14,0.64,8.4,37.33,-78.01,0.41,14.4,0.71,0.51,138.29,20.26,14.44,8.62,19.8,86.6,131.4
51007,VIRGINIA,2019,106.0,0.14,0.64,8.4,37.33,-78.01,0.43,12.62,0.7,0.52,86.87,21.19,15.02,8.83,16.18,70.06,137.1
51007,VIRGINIA,2020,80.0,0.14,0.64,8.4,37.33,-78.01,0.43,14.75,0.72,0.53,127.06,20.91,15.13,9.36,17.31,75.55,129.3
51007,VIRGINIA,2021,178.5,0.14,0.64,8.4,37.33,-78.01,0.43,13.74,0.7,0.53,88.53,20.97,14.87,8.73,10.75,46.0,119.4
51007,VIRGINIA,2022,148.0,0.14,0.64,8.4,37.33,-78.01,0.42,13.32,0.7,0.51,93.66,20.88,14.37,7.91,15.31,66.88,129.3
51015,VIRGINIA,2016,168.8,0.13,1.15,11.12,38.18,-79.15,0.48,10.19,0.7,0.52,84.18,18.67,12.85,7.03,19.8,96.52,168.8
51015,VIRGINIA,2017,146.0,0.13,1.15,11.12,38.18,-79.15,0.45,10.76,0.69,0.51,77.27,18.69,12.88,7.02,18.78,91.5,168.8
51015,VIRGINIA,2018,158.3,0.13,1.15,11.12,38.18,-79.15,0.42,9.5,0.63,0.46,138.3,17.58,12.25,6.9,19.45,94.28,157.4
51015,VIRGINIA,2019,175.0,0.13,1.15,11.12,38.18,-79.15,0.45,9.08,0.66,0.49,87.62,18.74,12.84,6.98,15.3,73.75,157.7
51015,VIRGINIA,2020,167.9,0.13,1.15,11.12,38.18,-79.15,0.48,10.53,0.7,0.52,118.36,18.54,12.81,7.08,17.09,82.99,162.0
51015,VIRGINIA,2021,118.3,0.13,1.15,11.12,38.18,-79.15,0.46,10.46,0.68,0.53,82.07,18.88,12.88,6.86,9.83,47.29,163.2
51015,VIRGINIA,2022,191.6,0.13,1.15,11.12,38.18,-79.15,0.39,8.08,0.61,0.45,82.83,18.45,12.44,6.45,15.93,75.07,155.7
51019,VIRGINIA,2016,137.7,0.13,0.75,7.29,37.31,-79.54,0.4,8.94,0.65,0.45,92.78,19.84,14.19,8.53,18.1,72.98,137.7
51019,VIRGINIA,2017,133.3,0.13,0.75,7.29,37.31,-79.54,0.4,8.47,0.63,0.47,92.18,20.05,14.23,8.44,18.1,73.38,137.7
51019,VIRGINIA,2019,94.0,0.13,0.75,7.29,37.31,-79.54,0.39,8.27,0.63,0.43,92.89,20.07,14.31,8.53,16.58,67.62,135.5
51019,VIRGINIA,2021,114.6,0.13,0.75,7.29,37.31,-79.54,0.42,9.1,0.67,0.5,88.16,20.18,14.18,8.17,11.27,45.4,121.7
51019,VIRGINIA,2022,143.3,0.13,0.75,7.29,37.31,-79.54,0.4,9.58,0.64,0.47,112.62,19.68,13.67,7.67,15.6,66.12,119.9
51023,VIRGINIA,2016,140.0,0.12,1.25,10.8,37.55,-79.8,0.38,10.42,0.66,0.42,110.1,20.12,13.98,7.85,17.06,81.63,140.0
51023,VIRGINIA,2018,142.4,0.12,1.25,10.8,37.55,-79.8,0.41,14.52,0.7,0.46,136.46,18.89,13.39,7.9,21.24,103.32,140.0
51023,VIRGINIA,2019,169.0,0.12,1.25,10.8,37.55,-79.8,0.39,12.4,0.69,0.46,104.26,19.93,13.98,8.01,16.57,80.14,141.2
51023,VIRGINIA,2020,164.9,0.12,1.25,10.8,37.55,-79.8,0.38,12.59,0.69,0.43,133.61,19.61,14.0,8.35,18.42,90.03,150.5
51023,VIRGINIA,2021,156.0,0.12,1.25,10.8,37.55,-79.8,0.41,13.65,0.7,0.49,92.19,19.9,13.75,7.58,12.4,59.85,154.1
51033,VIRGINIA,2016,159.2,0.13,1.63,9.1,38.03,-77.36,0.42,15.27,0.7,0.52,107.92,20.81,15.02,9.25,15.32,56.14,159.2
51033,VIRGINIA,2017,150.1,0.13,1.63,9.1,38.03,-77.36,0.43,14.5,0.7,0.5,87.32,21.06,15.28,9.52,17.51,64.61,159.2
51033,VIRGINIA,2018,146.4,0.13,1.63,9.1,38.03,-77.36,0.39,12.59,0.68,0.46,163.09,20.23,14.72,9.22,20.8,78.21,154.6
51033,VIRGINIA,2019,129.0,0.13,1.63,9.1,38.03,-77.36,0.37,8.86,0.62,0.36,98.38,20.92,15.07,9.22,15.55,57.12,151.9
51033,VIRGINIA,2021,156.1,0.13,1.63,9.1,38.03,-77.36,0.38,10.62,0.66,0.4,84.98,20.76,14.89,9.02,12.19,44.48,146.2
51033,VIRGINIA,2022,167.7,0.13,1.63,9.1,38.03,-77.36,0.38,11.39,0.65,0.42,92.93,20.52,14.52,8.54,15.82,62.92,148.2
51036,VIRGINIA,2016,153.6,0.13,2.07,10.32,37.37,-77.06,0.39,15.79,0.76,0.62,114.21,21.3,15.49,9.68,16.6,51.99,153.6
51036,VIRGINIA,2017,126.8,0.13,2.07,10.32,37.37,-77.06,0.4,16.77,0.76,0.63,97.26,21.63,15.77,9.91,18.43,58.99,153.6
51036,VIRGINIA,2019,125.0,0.13,2.07,10.32,37.37,-77.06,0.4,17.55,0.77,0.64,109.64,21.74,15.88,9.99,16.62,52.86,140.2
51036,VIRGINIA,2020,137.8,0.13,2.07,10.32,37.37,-77.06,0.39,14.32,0.75,0.58,152.58,21.5,15.83,10.16,18.79,60.48,135.1
51036,VIRGINIA,2021,167.5,0.13,2.07,10.32,37.37,-77.06,0.4,16.23,0.76,0.6,118.84,21.36,15.38,9.38,10.55,32.8,135.8
51036,VIRGINIA,2022,173.9,0.13,2.07,10.32,37.37,-77.06,0.38,15.88,0.75,0.61,92.34,21.34,15.13,8.93,15.64,56.72,142.1
51037,VIRGINIA,2016,98.8,0.14,0.61,7.67,37.04,-78.65,0.42,12.81,0.73,0.58,98.0,21.02,14.91,8.83,15.78,64.55,98.8
51037,VIRGINIA,2017,99.5,0.14,0.61,7.67,37.04,-78.65,0.43,13.82,0.73,0.58,84.51,21.33,15.02,8.76,15.67,64.07,98.8
51037,VIRGINIA,2018,120.9,0.14,0.61,7.67,37.04,-78.65,0.41,15.08,0.74,0.6,148.03,20.22,14.4,8.57,18.98,77.97,99.2
51037,VIRGINIA,2019,106.0,0.14,0.61,7.67,37.04,-78.65,0.41,13.36,0.73,0.57,101.73,21.22,14.91,8.62,16.85,70.15,106.4
51037,VIRGINIA,2020,102.2,0.14,0.61,7.67,37.04,-78.65,0.38,9.05,0.65,0.43,122.31,20.78,14.86,8.91,16.63,68.68,106.3
51037,VIRGINIA,2021,144.1,0.14,0.61,7.67,37.04,-78.65,0.37,8.5,0.62,0.38,87.6,20.96,14.78,8.56,10.84,44.32,105.5
51037,VIRGINIA,2022,135.0,0.14,0.61,7.67,37.04,-78.65,0.38,10.13,0.63,0.42,109.78,20.73,14.4,8.08,15.71,66.78,111.9
51047,VIRGINIA,2016,173.8,0.14,0.63,11.81,38.5,-78.0,0.44,9.36,0.67,0.48,95.32,19.97,13.76,7.56,14.27,60.69,173.8
51047,VIRGINIA,2017,152.0,0.14,0.63,11.81,38.5,-78.0,0.42,9.46,0.65,0.47,77.67,20.28,14.03,7.78,12.4,52.37,173.8
51047,VIRGINIA,2018,165.9,0.14,0.63,11.81,38.5,-78.0,0.42,10.45,0.66,0.46,151.02,19.18,13.54,7.91,20.32,88.76,162.9
51047,VIRGINIA,2019,130.9,0.14,0.63,11.81,38.5,-78.0,0.42,9.86,0.66,0.47,100.71,20.12,13.88,7.63,15.77,67.68,163.9
51047,VIRGINIA,2020,135.4,0.14,0.63,11.81,38.5,-78.0,0.43,10.3,0.68,0.47,126.7,20.19,14.14,8.04,17.19,74.16,155.6
51047,VIRGINIA,2021,144.4,0.14,0.63,11.81,38.5,-78.0,0.43,10.78,0.68,0.5,89.67,20.27,13.97,7.65,14.01,61.11,151.6
51047,VIRGINIA,2022,188.8,0.14,0.63,11.81,38.5,-78.0,0.4,9.44,0.63,0.51,97.93,19.66,13.31,6.95,15.89,70.01,150.4
51049,VIRGINIA,2016,128.8,0.14,0.59,8.69,37.5,-78.25,0.43,11.5,0.72,0.54,93.69,20.93,14.59,8.28,15.45,65.35,128.8
51049,VIRGINIA,2022,156.7,0.14,0.59,8.69,37.5,-78.25,0.4,11.05,0.69,0.51,99.85,20.5,14.05,7.62,14.96,64.34,128.8
51057,VIRGINIA,2016,130.2,0.13,2.01,10.71,37.91,-76.93,0.41,12.9,0.72,0.53,102.8,20.84,15.16,9.46,17.36,58.67,130.2
51057,VIRGINIA,2017,127.8,0.13,2.01,10.71,37.91,-76.93,0.44,15.68,0.73,0.56,82.62,21.13,15.48,9.85,19.49,66.58,130.2
51057,VIRGINIA,2018,135.8,0.13,2.01,10.71,37.91,-76.93,0.41,13.87,0.73,0.54,157.34,20.36,15.0,9.61,20.93,72.28,129.0
51057,VIRGINIA,2019,157.0,0.13,2.01,10.71,37.91,-76.93,0.39,9.87,0.67,0.45,97.53,20.8,15.12,9.42,16.81,57.15,131.3
51057,VIRGINIA,2020,95.2,0.13,2.01,10.71,37.91,-76.93,0.36,9.4,0.65,0.41,132.66,20.9,15.3,9.71,19.02,66.14,137.7
51057,VIRGINIA,2021,170.6,0.13,2.01,10.71,37.91,-76.93,0.41,11.46,0.69,0.48,85.84,20.7,14.98,9.27,12.04,40.07,129.2
51057,VIRGINIA,2022,176.7,0.13,2.01,10.71,37.91,-76.93,0.4,12.33,0.68,0.49,83.78,20.64,14.69,8.73,15.68,59.36,136.1
51061,VIRGINIA,2016,165.8,0.14,0.7,10.2,38.75,-77.81,0.41,12.14,0.67,0.46,83.66,19.31,13.27,7.27,14.26,49.76,165.8
51061,VIRGINIA,2017,151.4,0.14,0.7,10.2,38.75,-77.81,0.41,13.62,0.68,0.48,99.4,19.32,13.41,7.47,16.05,56.37,165.8
51061,VIRGINIA,2018,145.3,0.14,0.7,10.2,38.75,-77.81,0.39,11.99,0.66,0.44,144.55,18.25,12.86,7.44,20.86,75.03,158.6
51061,VIRGINIA,2019,159.0,0.14,0.7,10.2,38.75,-77.81,0.42,12.24,0.67,0.46,106.43,19.18,13.23,7.27,16.72,59.21,154.2
51061,VIRGINIA,2020,144.1,0.14,0.7,10.2,38.75,-77.81,0.4,13.49,0.67,0.44,116.73,19.34,13.49,7.68,16.36,57.84,155.4
51061,VIRGINIA,2021,152.6,0.14,0.7,10.2,38.75,-77.81,0.43,12.46,0.67,0.49,87.59,19.3,13.3,7.29,13.21,46.72,153.1
51061,VIRGINIA,2022,190.3,0.14,0.7,10.2,38.75,-77.81,0.39,11.52,0.64,0.48,96.87,18.75,12.56,6.39,17.27,67.36,153.0
51067,VIRGINIA,2016,147.5,0.14,1.08,7.93,37.05,-79.88,0.38,9.68,0.65,0.45,106.96,20.25,14.03,7.84,17.62,74.64,147.5
51067,VIRGINIA,2017,120.5,0.14,1.08,7.93,37.05,-79.88,0.38,9.23,0.64,0.46,87.41,20.36,14.07,7.79,16.39,69.93,147.5
51067,VIRGINIA,2018,114.9,0.14,1.08,7.93,37.05,-79.88,0.35,8.32,0.62,0.41,172.11,19.4,13.59,7.77,19.22,81.23,134.0
51067,VIRGINIA,2019,141.1,0.14,1.08,7.93,37.05,-79.88,0.36,8.97,0.64,0.43,114.68,20.33,14.03,7.7,16.12,68.86,127.6
51067,VIRGINIA,2020,123.3,0.14,1.08,7.93,37.05,-79.88,0.38,10.04,0.65,0.43,170.64,20.02,13.93,7.84,18.56,79.78,131.0
51067,VIRGINIA,2021,136.6,0.14,1.08,7.93,37.05,-79.88,0.38,9.87,0.65,0.45,79.94,20.19,13.66,7.13,12.13,51.73,129.5
51067,VIRGINIA,2022,141.5,0.14,1.08,7.93,37.05,-79.88,0.35,9.53,0.62,0.46,117.76,19.56,12.97,6.38,15.93,69.44,130.6
51069,VIRGINIA,2016,137.6,0.12,1.54,8.67,39.21,-78.28,0.35,10.6,0.65,0.4,85.32,18.6,12.62,6.64,18.16,78.28,137.6
51069,VIRGINIA,2017,142.8,0.12,1.54,8.67,39.21,-78.28,0.37,11.53,0.66,0.42,85.32,18.61,12.71,6.8,20.18,87.77,137.6
51069,VIRGINIA,2018,159.4,0.12,1.54,8.67,39.21,-78.28,0.37,11.3,0.66,0.41,146.26,17.46,12.08,6.68,21.77,95.71,140.2
51069,VIRGINIA,2019,130.9,0.12,1.54,8.67,39.21,-78.28,0.38,11.14,0.66,0.42,90.2,18.52,12.43,6.35,16.9,72.25,146.6
51069,VIRGINIA,2020,139.3,0.12,1.54,8.67,39.21,-78.28,0.37,11.49,0.67,0.4,92.57,18.5,12.64,6.75,15.42,66.1,142.7
51069,VIRGINIA,2021,156.3,0.12,1.54,8.67,39.21,-78.28,0.35,10.3,0.66,0.46,73.57,18.37,12.57,6.78,12.42,53.62,142.0
51069,VIRGINIA,2022,179.3,0.12,1.54,8.67,39.21,-78.28,0.34,12.16,0.64,0.43,98.74,17.78,11.77,5.77,16.63,73.06,144.4
51073,VIRGINIA,2016,146.3,0.12,1.87,9.11,37.45,-76.56,0.43,16.5,0.77,0.63,103.65,20.79,15.37,9.93,17.91,60.44,146.3
51073,VIRGINIA,2018,144.4,0.12,1.87,9.11,37.45,-76.56,0.41,14.68,0.74,0.6,140.87,20.39,15.24,10.12,21.32,73.06,146.3
51073,VIRGINIA,2020,126.9,0.12,1.87,9.11,37.45,-76.56,0.42,17.17,0.78,0.63,152.02,21.12,15.84,10.55,19.85,69.12,145.4
51073,VIRGINIA,2021,171.3,0.12,1.87,9.11,37.45,-76.56,0.44,18.09,0.78,0.64,109.66,21.02,15.56,10.09,12.38,41.37,139.2
51073,VIRGINIA,2022,169.4,0.12,1.87,9.11,37.45,-76.56,0.44,14.34,0.74,0.61,104.11,20.95,15.33,9.7,15.4,58.17,147.2
51081,VIRGINIA,2016,138.6,0.13,0.66,7.79,36.64,-77.58,0.41,11.01,0.73,0.57,103.2,21.31,15.31,9.32,17.91,59.97,138.6
51081,VIRGINIA,2017,100.0,0.13,0.66,7.79,36.64,-77.58,0.41,13.15,0.76,0.63,83.81,21.71,15.52,9.35,17.55,59.85,138.6
51081,VIRGINIA,2018,138.2,0.13,0.66,7.79,36.64,-77.58,0.4,12.53,0.74,0.58,120.06,21.27,15.52,9.77,20.17,68.27,119.3
51081,VIRGINIA,2020,106.6,0.13,0.66,7.79,36.64,-77.58,0.36,8.79,0.67,0.46,139.46,21.65,15.81,9.96,17.78,60.4,125.6
51081,VIRGINIA,2021,140.0,0.13,0.66,7.79,36.64,-77.58,0.35,9.09,0.67,0.49,109.28,21.38,15.27,9.18,10.88,35.76,120.8
51081,VIRGINIA,2022,149.4,0.13,0.66,7.79,36.64,-77.58,0.36,9.58,0.67,0.47,93.86,21.42,15.08,8.69,15.33,57.7,124.7
51083,VIRGINIA,2016,108.7,0.15,0.66,8.02,36.75,-78.94,0.39,14.73,0.77,0.62,102.97,21.4,15.13,8.84,15.36,63.67,108.7
51083,VIRGINIA,2017,86.9,0.15,0.66,8.02,36.75,-78.94,0.39,11.14,0.72,0.57,92.98,21.71,15.23,8.73,14.04,57.99,108.7
51083,VIRGINIA,2020,107.5,0.15,0.66,8.02,36.75,-78.94,0.4,14.93,0.76,0.61,140.74,21.48,15.17,8.87,16.17,67.52,97.8
51085,VIRGINIA,2016,161.1,0.13,1.12,8.2,37.74,-77.45,0.4,12.75,0.72,0.54,108.35,20.64,14.88,9.13,15.28,50.15,161.1
51093,VIRGINIA,2016,147.4,0.13,1.68,8.52,36.9,-76.72,0.35,8.11,0.61,0.38,127.47,21.31,15.79,10.26,20.62,68.92,147.4
51093,VIRGINIA,2019,135.0,0.13,1.68,8.52,36.9,-76.72,0.36,8.15,0.62,0.4,105.97,21.84,16.17,10.5,17.55,58.87,147.4
51093,VIRGINIA,2020,109.6,0.13,1.68,8.52,36.9,-76.72,0.36,8.14,0.62,0.39,166.9,21.76,16.26,10.78,20.11,68.1,141.2
51093,VIRGINIA,2021,180.3,0.13,1.68,8.52,36.9,-76.72,0.37,8.85,0.64,0.45,119.21,21.48,15.74,10.0,10.64,34.08,130.7
51093,VIRGINIA,2022,136.1,0.13,1.68,8.52,36.9,-76.72,0.38,9.14,0.64,0.43,92.23,21.42,15.47,9.48,16.24,60.74,143.1
51097,VIRGINIA,2016,130.4,0.13,2.42,10.67,37.72,-76.88,0.42,14.06,0.75,0.6,110.35,20.98,15.29,9.57,18.3,60.87,130.4
51097,VIRGINIA,2017,129.3,0.13,2.42,10.67,37.72,-76.88,0.42,13.52,0.73,0.61,84.64,21.33,15.62,9.94,19.36,65.82,130.4
51097,VIRGINIA,2018,133.6,0.13,2.42,10.67,37.72,-76.88,0.4,13.53,0.72,0.56,140.56,20.58,15.23,9.86,21.32,72.47,129.9
51097,VIRGINIA,2019,140.0,0.13,2.42,10.67,37.72,-76.88,0.43,14.42,0.74,0.59,96.39,21.14,15.49,9.82,16.34,54.97,131.1
51097,VIRGINIA,2020,125.4,0.13,2.42,10.67,37.72,-76.88,0.42,14.9,0.75,0.59,141.59,21.05,15.57,10.07,18.59,63.29,133.3
51097,VIRGINIA,2021,161.3,0.13,2.42,10.67,37.72,-76.88,0.43,14.41,0.74,0.58,92.19,20.98,15.19,9.41,12.64,42.05,131.7
51097,VIRGINIA,2022,166.1,0.13,2.42,10.67,37.72,-76.88,0.42,13.43,0.73,0.6,79.04,20.94,14.93,8.95,14.87,55.88,136.7
51101,VIRGINIA,2016,155.7,0.13,2.86,11.29,37.69,-77.07,0.39,12.26,0.69,0.51,117.23,21.3,15.54,9.8,15.9,52.9,155.7
51101,VIRGINIA,2017,152.3,0.13,2.86,11.29,37.69,-77.07,0.41,13.41,0.69,0.51,86.24,21.66,15.91,10.16,17.81,59.79,155.7
51101,VIRGINIA,2018,152.3,0.13,2.86,11.29,37.69,-77.07,0.4,13.46,0.71,0.52,155.27,20.82,15.47,10.11,20.49,70.04,154.0
51101,VIRGINIA,2019,157.0,0.13,2.86,11.29,37.69,-77.07,0.43,14.42,0.71,0.53,105.49,21.37,15.75,10.09,16.59,55.96,153.4
51101,VIRGINIA,2020,135.2,0.13,2.86,11.29,37.69,-77.07,0.4,12.91,0.7,0.49,144.55,21.22,15.76,10.3,18.67,63.64,154.3
51101,VIRGINIA,2021,195.3,0.13,2.86,11.29,37.69,-77.07,0.42,13.42,0.71,0.54,95.69,21.25,15.45,9.68,11.24,37.36,150.5
51101,VIRGINIA,2022,174.9,0.13,2.86,11.29,37.69,-77.07,0.39,11.88,0.69,0.51,82.17,21.27,15.32,9.37,14.79,55.44,158.0
51105,VIRGINIA,2016,133.6,0.14,1.49,9.49,36.68,-83.1,0.4,8.78,0.64,0.43,110.28,20.32,13.69,7.04,16.75,78.86,133.6
51105,VIRGINIA,2017,104.2,0.14,1.49,9.49,36.68,-83.1,0.39,8.37,0.62,0.45,111.69,19.87,13.52,7.19,20.44,96.4,133.6
51105,VIRGINIA,2020,135.0,0.14,1.49,9.49,36.68,-83.1,0.42,9.98,0.67,0.46,134.17,19.56,13.43,7.27,19.57,92.82,118.9
51105,VIRGINIA,2021,126.3,0.14,1.49,9.49,36.68,-83.1,0.42,9.49,0.67,0.46,105.63,19.72,13.22,6.7,13.65,62.83,124.3
51105,VIRGINIA,2022,124.3,0.14,1.49,9.49,36.68,-83.1,0.38,8.05,0.62,0.42,105.68,19.97,12.82,5.68,18.23,85.23,124.8
51107,VIRGINIA,2016,152.9,0.14,0.69,10.59,39.1,-77.67,0.45,10.39,0.66,0.51,90.93,19.42,13.4,7.34,17.11,63.92,152.9
51107,VIRGINIA,2017,125.0,0.14,0.69,10.59,39.1,-77.67,0.45,11.76,0.68,0.49,95.28,19.18,13.52,7.86,19.71,74.07,152.9
51109,VIRGINIA,2016,155.7,0.14,1.08,9.33,37.99,-77.95,0.4,10.96,0.67,0.45,92.16,20.9,14.62,8.31,17.84,75.9,155.7
51109,VIRGINIA,2018,153.6,0.14,1.08,9.33,37.99,-77.95,0.39,11.59,0.67,0.46,134.97,19.32,13.48,7.6,20.79,89.96,155.7
51109,VIRGINIA,2019,188.0,0.14,1.08,9.33,37.99,-77.95,0.38,10.76,0.65,0.43,89.62,20.21,13.88,7.53,15.96,67.95,154.6
51113,VIRGINIA,2016,152.1,0.12,0.77,6.58,38.41,-78.28,0.48,14.34,0.72,0.52,92.49,19.64,13.62,7.6,14.75,60.13,152.1
51113,VIRGINIA,2017,153.1,0.12,0.77,6.58,38.41,-78.28,0.47,14.2,0.7,0.53,96.57,19.94,13.84,7.75,17.51,72.32,152.1
51113,VIRGINIA,2018,132.9,0.12,0.77,6.58,38.41,-78.28,0.46,14.92,0.7,0.5,173.58,18.85,13.35,7.86,21.18,89.2,152.6
51113,VIRGINIA,2019,166.0,0.12,0.77,6.58,38.41,-78.28,0.44,13.03,0.67,0.48,114.07,19.78,13.72,7.62,16.53,68.57,146.0
51113,VIRGINIA,2020,151.4,0.12,0.77,6.58,38.41,-78.28,0.49,15.43,0.72,0.53,135.48,19.78,13.86,7.93,17.39,72.12,151.0
51113,VIRGINIA,2021,157.8,0.12,0.77,6.58,38.41,-78.28,0.48,15.13,0.71,0.54,104.04,19.88,13.83,7.78,12.72,52.65,151.1
51113,VIRGINIA,2022,191.4,0.12,0.77,6.58,38.41,-78.28,0.45,14.58,0.68,0.52,106.58,19.29,13.08,6.87,17.38,74.43,152.2
51117,VIRGINIA,2016,105.1,0.14,0.65,7.63,36.68,-78.31,0.4,11.71,0.68,0.49,103.36,21.79,15.83,9.86,15.81,66.37,105.1
51117,VIRGINIA,2017,109.1,0.14,0.65,7.63,36.68,-78.31,0.4,11.98,0.67,0.51,84.33,21.98,15.88,9.78,16.66,70.65,105.1
51117,VIRGINIA,2020,107.6,0.14,0.65,7.63,36.68,-78.31,0.41,13.0,0.7,0.49,143.95,21.66,15.9,10.15,17.36,74.57,107.1
51117,VIRGINIA,2021,172.3,0.14,0.65,7.63,36.68,-78.31,0.42,10.95,0.68,0.48,92.55,21.86,15.77,9.71,10.55,43.8,107.3
51117,VIRGINIA,2022,151.6,0.14,0.65,7.63,36.68,-78.31,0.41,11.25,0.68,0.47,83.16,21.72,15.47,9.22,15.04,64.79,123.5
51119,VIRGINIA,2016,147.5,0.14,2.21,9.62,37.62,-76.59,0.36,10.62,0.68,0.55,103.82,20.59,15.5,10.38,18.76,64.07,147.5
51119,VIRGINIA,2017,140.8,0.14,2.21,9.62,37.62,-76.59,0.39,12.39,0.7,0.57,95.6,20.82,15.7,10.57,19.99,69.68,147.5
